4.554931802600162838e-01,-1.255030434208878054e-01
-7.042173135258507077e-01,4.130827055993149810e-02
4.137986366049272169e-01,7.913219400970440409e-01
-8.640487296094476743e-01,1.387538642045793857e-01
-9.362676688698562399e-01,3.592673717890082496e-01
1.886348906410956483e-01,-3.081882029149580204e-01
1.034922711334619105e+00,2.993214468456086852e-01
-1.633175024598280678e-01,2.831686639656408877e-01
3.163397699948109487e-01,-2.389238504715361089e-01
9.551026225541541237e-01,2.109787288970313701e-01
-6.284450066958044423e-02,9.747281172560506857e-01
1.013084664248998346e+00,-5.560647430430522009e-01
1.654681867030782516e-01,2.907312916576244577e-01
9.049763794010129425e-02,2.045475718107347962e-01
-7.809388838300185265e-01,6.133959017038587147e-01
6.056405696123978721e-03,-3.647220665861969358e-02
9.394128582858189969e-01,4.118105329227728650e-01
2.017381292387010472e+00,4.007351811335863045e-01
8.112906423664507649e-01,-4.407278633033219761e-01
1.273180794273957250e+00,-2.847355020880689702e-01
1.854857804376459418e+00,5.254083616516014299e-01
3.054690217474482217e-01,8.770046673159153094e-01
-9.869336795895395920e-01,2.021075578250876026e-01
1.931183879906249734e+00,3.655917109407025301e-01
-1.108937973039855418e+00,2.016578776638140724e-03
2.149100086064473114e+00,4.180784166135602664e-01
2.372306615820049258e-01,9.699993267212688730e-01
1.530995279277513887e+00,-4.320952256690240301e-01
5.144836565486710089e-01,-4.787142154303370978e-01
1.617080842289538634e+00,-2.063710722076991244e-01
1.038723036336555161e+00,2.765149283529622082e-01
-2.301437775104070438e-01,1.066156793095772048e+00
-9.558547563890745780e-01,1.449596057628365076e-01
-1.132925198149194346e+00,5.439935590914358327e-02
1.626414348743042915e+00,-3.639358041270893129e-01
-5.958486388484754981e-01,6.778583363381496252e-01
2.206773106067435319e-01,2.424263856007138340e-01
1.017792584596278305e+00,3.048855700416380210e-01
-7.768378358622792801e-01,5.479219394733183535e-01
5.358709110149163513e-01,-4.373564778396599184e-01
-4.105921570497123030e-02,2.401321796784154916e-01
1.085333984450044476e+00,-1.053800539105968631e-01
1.392199000867183845e+00,-4.011665685844512108e-01
5.098723027889542347e-01,8.615504444044698173e-01
1.914353894757922614e+00,2.008937314867481616e-01
1.031425434063202529e+00,-3.995081215098753025e-02
-1.182721643192427896e+00,1.308244627265604532e-01
-7.412439867358864287e-01,7.558026291316726208e-01
3.760127985355543045e-01,8.430978787038723166e-01
-9.051440919347841785e-03,9.199344346639830583e-01
-5.807557379492309657e-01,8.329897877906006221e-01
1.626533507162966075e+00,-3.798955020917336722e-01
-9.728709781601303508e-01,1.198317981515758385e-01
1.237140907986641780e+00,-3.426841251291527501e-01
-1.982008722690293823e-01,8.556304225110922257e-01
1.410362074736983384e+00,-2.564978922806951944e-01
-2.548025615301703350e-01,1.002522934283173406e+00
1.864745327131203112e+00,3.924155817246698930e-01
-1.311493808371054781e-01,1.036565293638490592e+00
-1.098884544835909693e-02,6.686855627158947435e-01
7.745881599815531704e-01,9.412884933045622127e-01
1.079802035470837751e+00,-4.627220162099629497e-01
2.572915106228579329e-02,-2.157425563138072322e-01
8.047623200300499935e-01,8.314709988630497595e-02
7.568853630249121611e-01,7.764737159783019482e-01
1.325719962661150442e+00,-4.690464692540708969e-01
-1.314103152472876623e-01,8.974444821914935311e-01
1.855194112061131495e+00,3.221051011745956760e-01
1.901396079799465566e-01,-1.575700211452077393e-01
-1.045379607162747748e-01,1.231896720250531541e+00
5.433800729243736666e-02,3.630008442485499476e-01
8.166291380638004416e-01,4.275533332868021175e-01
-4.947331590596118489e-01,7.544785012182445572e-01
-2.380945563886333050e-01,1.091722187222096352e+00
-2.923023691027890614e-01,1.114169520398179181e+00
1.470898221513876836e+00,-3.649210210603550664e-01
7.547034322820466157e-01,6.239598251208404722e-01
4.683850650652379155e-01,-3.255052178345579361e-01
1.615410763367731484e+00,-1.834684264180116708e-01
2.936220227683252193e-01,1.158725685316024379e+00
1.801221170177895514e+00,-1.130381768987672175e-01
8.609175785495766231e-01,6.710082558046710499e-01
1.323523475669766136e-01,2.929757620017444664e-01
-7.194223914854217528e-01,6.916950004939660390e-01
3.506519856560112725e-02,8.733635020089625112e-02
-5.204116086714289935e-01,8.112419835500304099e-01
-4.793649293068280581e-01,8.426015715768160330e-01
-2.333433124188602492e-01,9.945018867837185361e-01
1.823501517765594437e+00,-1.994231163196519552e-01
1.171832605106841285e+00,-4.908369015944070157e-01
9.835789756668622541e-01,-5.422570085619644598e-01
1.326797982545151022e+00,-4.962385704136602071e-01
1.930714841612893862e+00,1.193820351443927452e-01
7.342974965992153935e-01,5.387702207996244441e-01
-3.521799776667313697e-01,7.844851943154502738e-01
-6.125149937081542095e-01,6.912304016731617429e-01
1.861737004151498232e+00,6.726256356289818383e-02
1.251530428215145374e+00,-4.784989375129174993e-01
1.112682638398148960e+00,-5.669307421213644060e-01
9.032979593534385954e-01,-5.936599594005498304e-01
9.379991439528869712e-01,4.291083786238974462e-01
-1.310373200281424733e-01,5.137241252736803876e-01
-1.001623307882323122e+00,-9.397849765727335491e-02
1.153027134699043943e+00,-4.464713776637347364e-01
7.608542610056852062e-01,-3.839904128406992356e-01
1.418394484390340105e-01,1.086173110063557656e+00
4.807238325762789311e-01,1.047972141389272860e+00
1.286882590098880508e+00,-3.872483252264065645e-01
1.925364960618952681e+00,-7.087852516939056879e-02
-6.365899035445322929e-02,9.428669519431551738e-01
1.648376688526786982e-01,1.367302292380771223e-01
5.277439169965941757e-01,-5.056799459360313831e-01
-8.655273262879492613e-01,5.849426575882422652e-01
8.103861619661879567e-01,6.027333236275906891e-01
1.636142562517781451e+00,-1.405472961005845844e-01
-7.944868005054375182e-01,6.070493774253269414e-01
1.241013785922879364e+00,-5.466118424893476879e-01
8.817418769855667193e-01,5.175689831644875172e-01
1.041687492856044339e-02,1.018133872755171199e+00
-8.324871168557939072e-01,8.284246059419606567e-01
8.327640772357922661e-01,-3.684767674256177461e-01
-7.983615902658749430e-01,3.567967547987319632e-01
1.125671393716964674e+00,-4.351368476815655195e-01
3.058511528650934563e-01,-4.374060645140219472e-02
-5.015186122095310894e-01,8.321189496444655331e-01
-1.114202078192043643e+00,9.383491991859210790e-02
-6.978883568677941573e-01,7.341310044374143029e-01
-8.907518933431773922e-01,6.230397604501164421e-01
1.816180912309314888e+00,1.642920789009214011e-02
7.319793315263235511e-01,7.454768685668933248e-01
2.084336943204851411e-01,-1.197108998852747380e-01
-5.220217640811750659e-01,8.796683590666694030e-01
9.469854112140763114e-01,3.910618421296865321e-01
2.598620682642343027e-01,9.826886086239813856e-02
1.556902709132352847e+00,-4.925970487604851011e-01
2.052891212271590771e+00,2.442116503858119403e-01
7.585531528646838328e-01,3.824762890151187089e-02
5.682071819393119672e-01,-4.221385290597744477e-01
4.729316458481485075e-01,1.024953801341669246e+00
1.736518039214031361e+00,-1.744722442142199181e-01
8.663055037652639401e-01,1.347907288029084188e-02
1.092384520705843354e+00,-3.753697891313941826e-01
4.715083764728341120e-01,-3.724158756494759803e-01
1.055834985580322849e+00,-4.614841885125970516e-03
1.264571400306650162e+00,-4.475183421761912417e-01
6.335875858448813958e-01,-3.828203645325632398e-01
7.690124425734391755e-02,3.640817349895885124e-01
8.471456107770403143e-01,5.882190555881655625e-01
6.528025469165829042e-01,8.719924435243604499e-01
-9.762437393137629593e-01,1.203049425401107320e-01
1.297943171003967389e-01,-6.312209290343294421e-02
1.202214356359696396e-01,2.094451108642317316e-02
-8.403452463800852312e-01,8.241752679518956626e-01
1.531838679471586806e+00,-4.359217373399623119e-01
3.317278002390960240e-02,2.364486430929202410e-01
6.337822239462314045e-01,-4.869234531336451566e-01
1.133028861368651635e-01,3.207038604407673743e-01
8.809601530976832739e-01,-4.022311556271000732e-02
1.588678820430177996e-01,2.176903552465019875e-01
-9.312371404447097323e-01,2.713384786513751701e-01
1.105237562513103233e+00,8.828024098539888342e-02
-7.465111505293404726e-01,5.092098034503197423e-01
9.526536226155447595e-01,-4.483000437333997668e-01
9.278374042429420321e-01,3.881682552479059356e-01
2.883316965963770295e-01,9.437860593670989173e-01
1.072135819951869573e+00,1.157665210516631987e-01
1.870057619407063054e+00,1.635061353306487275e-01
1.759436927315967347e+00,-1.366662792261246762e-01
1.397400763953686509e+00,-3.956460218374877047e-01
3.131867023640770853e-01,9.391836106031627995e-01
7.590928462738731897e-01,4.883412251905041024e-01
2.007666439350093146e+00,1.415885900242314088e-01
5.407277746700662746e-01,-4.415382571132487333e-01
5.947770301871839749e-01,-4.163945044534341777e-01
1.004182209285048755e+00,1.022912861733710765e-01
1.145909136942405926e+00,2.279129342850853557e-01
-2.574108146045342993e-01,9.962018681401441089e-01
1.836869989082846599e+00,-2.163293997758355403e-01
-9.003565474886299214e-01,4.687900373783407959e-01
9.468040889057079135e-02,1.626436409186943211e-03
1.510118387215712010e+00,-2.753098040219418285e-01
-3.793709890423576092e-01,8.229613183150615852e-01
1.864331299695937139e-01,-2.829002915114929573e-02
-5.891381643537068058e-01,6.940914912473603593e-01
-2.190184869066581774e-02,3.378600230465547694e-01
1.266337976703311607e+00,-4.857658774955315173e-01
8.567217734040702970e-01,1.926145487586831684e-01
8.949801703002492337e-01,-6.490293311903574391e-01
-7.838676699540696180e-02,1.043284011075156448e+00
8.512126201787214574e-01,4.489517187134903775e-01
1.416408484774226206e+00,-3.779324129051903070e-01
-2.052194599771162697e-01,8.799999368518204301e-01
-7.279640609046355015e-01,3.790981072629961424e-01
-1.160672180263090381e-01,9.504475841315660478e-01
1.199925994341378255e+00,-5.478809785581431058e-01
-9.366768659434250299e-01,4.021764383245043373e-01
8.790676206980556628e-01,7.249101833076780910e-01
-5.209942911858913561e-01,9.429295834228553774e-01
7.373608460135867571e-01,6.117512505271748280e-01
-8.697552737200153761e-01,4.222580837650343755e-01
1.394172380150266732e-01,3.532472260189421509e-01
1.753733178249083258e+00,-6.316299600186291163e-02
1.174667333580329487e+00,2.340573685115591718e-01
-7.146811530841385984e-01,7.350558215393303563e-01
1.847686804630931601e+00,2.342254624077482611e-02
9.680167792662641713e-01,2.226342495328959004e-01
1.255418356483333886e+00,-4.306773299242554476e-01
9.991817363596868784e-01,3.635472642173367963e-01
1.371168502279251911e+00,-2.401518893887751860e-01
1.095589245276060275e+00,1.845893714994571999e-01
-3.981346271730809572e-01,8.745271828341368847e-01
1.343663604492782992e+00,-5.447158328626406920e-01
1.107540355610995508e+00,-4.294225779038198243e-01
2.063344307503001573e+00,3.541672562057514018e-01
-1.346560275334650336e-01,4.736415243961868971e-01
1.216467945215308211e+00,-3.454875282254856739e-01
3.356631707797864683e-01,-4.682017970519034566e-01
5.688469004404543838e-01,-2.839509517704511543e-01
1.073854857163381693e+00,-3.254688776942339379e-01
-8.302789879779796933e-02,1.004558012504745079e+00
1.169407581744391411e+00,-5.136484723910905714e-01
3.409268154395696526e-01,-1.274842245964425136e-01
1.369634080551159094e+00,-4.839635617760758013e-01
6.869450799761822601e-01,8.452465561898697688e-01
1.792503014183222110e+00,2.089660542357993922e-01
-8.705118747852166328e-01,3.193188847672280839e-01
1.263212343824077211e+00,-3.899731214273587376e-01
1.103272997723778293e+00,-6.297754353513306258e-01
-8.360173915609867556e-01,7.014950015032859199e-01
1.415699620373954970e-01,8.346986320122484759e-02
9.739020013632132544e-01,6.878137578332917945e-01
9.851242666986220753e-01,1.958283955581995861e-01
1.120083588714063660e-01,1.120807704320175985e-01
5.792207467715790870e-01,-2.104883217929729156e-01
-9.515345536853808683e-01,2.486039041971516428e-01
-1.401516086498794389e-01,2.094070406424788922e-01
7.852233084787035855e-01,6.198854897560522881e-01
-1.149194035752221787e-01,9.392856561323251752e-01
2.872045397750397355e-01,-2.372292357243901695e-01
1.491106558738596988e+00,-2.556017401303389280e-01
1.270695082559455624e+00,-5.714697546936152728e-01
-5.023140884062894385e-01,7.606866715074248608e-01
9.531519639604788541e-01,1.077464121651850876e-01
-1.098506429267360529e+00,3.147352018132735241e-01
6.548640462634272019e-01,8.853453609324555273e-01
6.038619123609650918e-01,7.054898246574212717e-01
5.560710561316167810e-01,-3.857703216969595172e-01
-3.736112840885489339e-01,1.032155450887407344e+00
-5.063186734454918625e-01,1.091948239573740320e+00
-1.108908234439355045e+00,6.550543977257752837e-02
1.229558760869680079e+00,-4.838288724263511975e-01
1.077246676262568981e+00,-1.022960951245438926e-01
2.007271936369482201e+00,2.248314765198643483e-01
5.667350200403984406e-01,-5.030649442781647274e-01
-1.086251343191105168e+00,3.087010394011400205e-01
9.276612628819349560e-01,-6.783630833266581783e-01
-7.822936624375507186e-01,6.918700685332017652e-01
2.262412925549459164e+00,3.686839265089922879e-01
-7.353637540025997898e-01,4.088940719323722051e-01
-4.765125040111839461e-01,8.318356701849246582e-01
-7.195669823902703932e-01,8.666488282086259876e-02
7.752066231440191135e-01,-4.058251732460030903e-01
1.894266227646124623e+00,-2.920636685622884227e-02
1.835934287631711403e-01,9.920449077665601800e-01
7.464414651593505035e-01,6.830633085174869779e-01
-8.734903971033913805e-02,-6.518154793077701736e-02
1.461938063052233616e+00,-5.032256941407956541e-01
-1.012653619921213277e+00,1.970575238293908182e-01
-6.760783442899396256e-01,7.237876829667163614e-01
6.452759629128694829e-01,7.715776502060325281e-01
-7.283245250593505249e-01,6.165628117185186774e-01
2.010046772680093685e+00,-1.312164352338319184e-01
2.034961298763716009e+00,1.159526323335825782e-01
1.474249369949099497e+00,-5.544828763748500533e-01
7.982661770813080926e-01,5.077690718850160767e-01
1.840085697223139971e-01,-1.666325389394063966e-02
1.069388888351891831e+00,-5.098276931917464783e-01
6.424882713078043928e-01,6.984421175404865734e-01
9.750055624636025930e-01,-5.809313911717901568e-01
-7.671435064169483675e-02,4.512343700729296581e-01
6.813414877451449136e-01,-4.893767152358266537e-01
1.194321013943552945e+00,1.390826023169763337e-01
1.636636648174873088e+00,-2.684647966609733927e-01
1.863130043435573979e+00,4.624366019418255647e-01
2.041137884104582856e+00,2.274932334305916348e-01
6.275696249163698059e-01,-4.694127906589974919e-01
-7.434404784488808371e-01,8.644426119107487816e-01
2.555543073908403406e-01,1.146712580765857581e+00
-2.090504126588995648e-01,9.473093894952185900e-01
-9.591221364317730202e-01,4.212046194396897314e-01
5.709055185920963726e-02,9.064373807342523959e-02
8.768946127162503545e-01,-5.410912327321010240e-01
1.640928462350927708e+00,-3.016671966196762256e-01
3.395709802504745523e-02,9.240277460660412112e-01
1.087756359843510712e+00,-4.766367752797794899e-01
3.882466523433002470e-01,-2.437045864537814577e-01
1.001331814546621235e+00,-4.572192820833393401e-01
3.122979111088854398e-01,-1.418061120754491311e-01
7.046918388486103080e-01,1.013735169056381835e+00
1.133746179343244620e+00,-4.519441437859411659e-01
6.592793058928299033e-01,-5.694988510833283168e-01
7.367889636229506545e-01,8.639721942939353472e-01
4.099733911472104864e-01,-5.041879881788364770e-01
-6.010612433522495301e-01,8.299610701381128219e-01
9.567849406727777506e-01,8.387136464897831933e-02
1.702804189374924060e-01,1.576561487849220677e-01
1.632054563126413615e+00,-5.608768256899530069e-01
3.045457031878141541e-01,-4.250897353642990595e-01
7.112770254711859863e-01,7.166590470400131530e-01
-2.681618551747551316e-02,2.225737649774670590e-01
1.853988361238276816e+00,1.873884803524378251e-02
1.277447976686441944e+00,-1.937575695778213369e-01
1.587023033140024131e+00,-1.752783408952700572e-01
3.058724142640831811e-01,-2.008554452249216027e-01
9.592339340077006282e-01,4.089924161648119671e-01
6.560156139682022935e-01,-3.703633688828066317e-01
-9.122693401941925906e-01,5.671487722874844761e-02
3.733590625842336808e-01,-3.229732945623787210e-01
1.086980818560414175e+00,-5.064937033468109862e-01
1.996222197716009950e-01,8.269766434997896654e-02
9.384060568816967596e-01,-6.739218499260449802e-01
-9.320054424276364990e-01,6.461786622064245034e-01
2.034758651409728225e-01,-1.209287585683301719e-01
1.613206248604749593e+00,-2.410939360984548641e-01
3.124632651116162618e-01,-1.581811294355545128e-01
6.388374205801026218e-01,-5.217468264382419951e-01
-7.689105224810071082e-01,4.784124830463423739e-01
1.170431189633580837e+00,-5.836999448232620402e-01
1.221782225124834698e+00,-5.022234038749276985e-01
-9.174017291697385001e-01,1.187218518746736839e-01
4.423225696619479952e-01,7.862038696981304975e-01
-8.181910116772384001e-01,4.459582661540711368e-01
5.062937534308648013e-01,7.982673851394288533e-01
3.354016756860297988e-01,7.830730976440491986e-01
1.621451060709816927e+00,-1.292945530778573104e-01
-8.411063820940446467e-01,2.016530481343949410e-01
-7.568889342638720485e-01,6.214964087828057648e-01
1.069404241894114316e+00,-7.480011257250547274e-01
3.608557449322959965e-01,-1.877005749038000437e-01
-1.072688081655869263e+00,-2.002294640992703656e-02
-1.298571441487111899e-01,4.222493365921984321e-01
1.351970326668164413e+00,-3.699263463727543444e-01
-9.268565700685652553e-01,1.419705813209434508e-01
1.180447146230655164e+00,-5.543776631838288615e-01
1.357378495304587540e+00,-4.688419434503482974e-01
5.923309906893531318e-01,9.164067900233907604e-01
-9.403942225839414526e-01,1.291405086166318439e-01
1.239676592908427022e+00,-4.594780199720414626e-01
8.098980748821693609e-01,-3.398525214594692589e-01
2.219423006375082774e-01,-1.283637806662957792e-01
1.141744641832165952e+00,-5.277077203524789262e-01
-4.894770340883595749e-01,7.094406996548608957e-01
1.062785845247769423e+00,1.885070103361031757e-01
5.610763853525672085e-01,9.459898214283996021e-01
1.624011829598197121e+00,-2.461012220303623044e-01
-9.275723906711749178e-01,3.400782272992911026e-04
5.861978396701966743e-02,1.176004355205068075e-01
-5.835853920294603592e-01,8.436178692074040031e-01
1.904171865551449017e+00,-1.648552253696824732e-01
1.133964459694529747e-01,9.102056007909935520e-01
-3.889657552436029953e-01,9.331037062435922902e-01
1.391918154101611516e-01,1.905349489652957418e-01
-1.175407468795846455e+00,-1.251477389240412963e-01
9.407652836617647063e-01,-5.501528118683250979e-01
-3.011487037981516734e-02,2.772642947951303727e-01
1.038249320668421127e+00,-5.681288626211988824e-01
8.157329020940269348e-01,-5.663039019477771330e-01
1.740207541671756397e+00,2.389164040462286170e-02
-9.960885864263637757e-01,2.809246236666920193e-01
3.672655593236589522e-01,1.137253436655817129e+00
-2.129091226553577187e-01,6.720809633327061716e-01
9.542850003819849380e-01,-4.852239705565106198e-01
